Unnamed: 0,Rainfall,Temperature,ER,BF,QF,SF,ER_PIML_simulated,BF_PIML_simulated,QF_PIML_simulated,SF_PIML_Simulated
2019-08-12,1.9755350140408727,27.179917068481444,0.0,0.1963435713498052,3.246072249019255,3.44241582036906,-0.09195990444384705,0.28638994693756104,5.78240966796875,6.068799614906311
2019-08-13,9.73312146772801,26.155309562683108,1.3914071973834694,0.2021527091057653,3.1484156583591205,3.3505683674648856,1.3261350236532525,0.26425522565841675,4.626827716827393,4.891082942485809
2019-08-14,19.19750696700504,26.136238975524904,6.842940474768497,0.2078492667732933,3.126344061199086,3.3341933279723786,6.8495336742915285,0.17041495442390442,3.5401899814605713,3.7106049358844757
2019-08-15,9.043269377813932,26.788588256835936,1.1159700212847887,0.213088622405837,2.9642213437570857,3.1773099661629227,1.044363418476026,0.19271986186504364,3.809753894805908,4.002473756670952
2019-08-16,2.44613321048553,27.670785751342773,0.0,0.2183946989802198,3.0124707366553825,3.2308654356356024,-0.09304801627435566,0.2002786099910736,3.6927547454833984,3.893033355474472
2019-08-17,1.875236552698372,27.53829040527344,0.0,0.224275905857997,3.2669304218919057,3.4912063277499032,-0.09023736844462249,0.19492045044898987,2.7400996685028076,2.9350201189517975
2019-08-18,3.3975690629665563,27.239534034729004,0.0,0.2305576876384151,3.453013080324617,3.683570767963032,-0.09192420042753469,0.2106347680091858,2.011453866958618,2.222088634967804
2019-08-19,5.391270288454255,27.52003761291504,0.1178150632580818,0.2364489882304541,3.3202873504692203,3.556736338699674,0.035786741746999695,0.20945680141448975,1.6680669784545898,1.8775237798690796
2019-08-20,4.211698515261983,27.394791831970213,0.0,0.2418340810676914,3.139102856451495,3.380936937519187,-0.06365543277014041,0.2437681257724762,1.5460951328277588,1.789863258600235
2019-08-21,5.953922980460622,27.14774345397949,0.0,0.2467563582913466,2.973444619357945,3.2202009776492915,0.11926752670939855,0.2422453910112381,1.4561903476715088,1.6984357386827469
2019-08-22,9.874979210046815,26.72196228027344,0.0,0.2517656729322149,3.028639171813449,3.280404844745664,1.3835622272305752,0.2416834831237793,1.4770328998565674,1.7187163829803467
2019-08-23,11.748327917965923,26.21949626922608,2.317011252438557,0.2572571235150165,3.244227792770812,3.5014849162858286,2.251970542210829,0.21721045672893524,1.3381223678588867,1.555332824587822
2019-08-24,8.709056694305419,26.580436630249025,0.9910863988505132,0.2629688798498701,3.355710530478213,3.618679410328084,0.9215357975132772,0.20424053072929382,1.2992923259735107,1.5035328567028046
2019-08-25,7.221373857659214,26.09294422149658,0.5105119197357993,0.2685070270774025,3.3085236106566787,3.577030637734081,0.42446237157163935,0.22485244274139404,1.4227604866027832,1.6476129293441772
2019-08-26,11.895967493786918,26.062528190612795,2.3911680659232464,0.2735939864007942,3.14819535224125,3.421789338642044,2.328410663677335,0.25087717175483704,1.5196783542633057,1.7705555260181427
2019-08-27,7.048525804540081,26.19245101928711,0.4633633473850905,0.277729959360473,2.783587446550415,3.0613174059108874,0.37627467089880184,0.244777649641037,1.8887910842895508,2.1335687339305878
